DATE,KOSPI,KOSPI_200,KOSDAQ,SP_500,RUSSELL_3000,NIKKEI_225,SHANGHAI_A,HANGSENG,FTSE_100,DAX
2009-08-25,"1,601.38",209.12,510.69,"1,028.00",600.75,"10,497.36","3,060.22","20,435.24","4,916.80","5,557.09"
2009-08-26,"1,614.12",210.62,516.96,"1,028.12",600.85,"10,639.71","3,114.48","20,456.32","4,890.58","5,521.97"
2009-08-27,"1,599.33",208.62,513.60,"1,030.98",602.42,"10,473.97","3,092.12","20,242.75","4,869.35","5,470.33"
2009-08-28,"1,607.94",209.74,520.19,"1,028.93",601.30,"10,534.14","3,002.03","20,098.62","4,908.90","5,517.35"
2009-08-31,"1,591.85",207.44,514.70,"1,020.62",595.86,"10,492.53","2,799.48","19,724.19",,"5,464.61"
2009-09-01,"1,623.06",211.89,516.27,998.04,582.63,"10,530.06","2,816.32","19,872.30","4,819.70","5,327.29"
2009-09-02,"1,613.16",210.51,517.73,994.75,580.65,"10,280.46","2,849.20","19,522.00","4,817.55","5,319.84"
2009-09-03,"1,613.53",210.60,516.95,"1,003.24",586.08,"10,214.64","2,985.77","19,761.68","4,796.75","5,301.42"
2009-09-04,"1,608.90",209.81,518.82,"1,016.40",593.87,"10,187.11","3,003.19","20,318.62","4,851.70","5,384.43"
2009-09-07,"1,608.57",209.73,525.61,"1,016.40",,"10,320.94","3,023.69","20,629.31","4,933.18","5,463.51"
2009-09-08,"1,619.69",211.40,526.85,"1,025.39",599.59,"10,393.23","3,075.55","21,069.81","4,947.34","5,481.73"
2009-09-09,"1,607.77",210.09,520.20,"1,033.37",604.99,"10,312.14","3,092.10","20,851.04","5,004.30","5,574.26"
2009-09-10,"1,644.68",214.92,525.01,"1,044.14",611.61,"10,513.67","3,069.59","21,069.56","4,987.68","5,594.77"
2009-09-11,"1,651.70",215.81,528.26,"1,042.73",610.92,"10,444.33","3,137.81","21,161.42","5,011.47","5,624.02"
2009-09-14,"1,634.91",213.42,526.88,"1,049.34",615.23,"10,202.06","3,176.70","20,932.20","5,018.85","5,620.24"
2009-09-15,"1,653.40",216.14,531.58,"1,052.63",617.93,"10,217.62","3,183.98","20,866.37","5,042.13","5,628.98"
2009-09-16,"1,683.33",220.53,531.56,"1,068.76",627.80,"10,270.77","3,148.21","21,402.92","5,124.13","5,700.26"
2009-09-17,"1,695.47",222.31,528.13,"1,065.49",625.64,"10,443.80","3,211.81","21,768.51","5,163.95","5,731.14"
2009-09-18,"1,699.71",222.34,531.53,"1,068.30",627.17,"10,370.54","3,109.17","21,623.45","5,172.89","5,703.83"
2009-09-21,"1,695.50",221.85,533.10,"1,064.66",625.20,,"3,113.68","21,472.85","5,134.36","5,668.65"
2009-09-22,"1,718.88",225.27,536.97,"1,071.66",629.49,,"3,040.70","21,701.14","5,142.60","5,709.38"
2009-09-23,"1,711.47",224.69,528.98,"1,060.87",622.74,,"2,983.07","21,595.52","5,139.37","5,702.05"
2009-09-24,"1,693.88",222.35,518.77,"1,050.78",615.82,"10,544.22","2,994.48","21,050.73","5,079.27","5,605.21"
2009-09-25,"1,691.48",221.82,516.52,"1,044.38",612.20,"10,265.98","2,978.98","21,024.40","5,082.20","5,581.41"
2009-09-28,"1,675.55",219.66,511.61,"1,062.98",623.53,"10,009.52","2,899.87","20,588.41","5,165.70","5,736.31"
2009-09-29,"1,690.05",221.59,512.20,"1,060.61",622.33,"10,100.20","2,890.56","21,013.17","5,159.72","5,713.52"
2009-09-30,"1,673.14",219.75,505.94,"1,057.08",619.87,"10,133.23","2,916.73","20,955.25","5,133.90","5,675.16"
2009-10-01,"1,644.63",215.94,502.55,"1,029.85",603.16,"9,978.64",,,"5,047.81","5,554.55"
2009-10-05,"1,606.90",210.38,497.83,"1,040.46",609.56,"9,674.49",,"20,429.07","5,024.33","5,508.85"
2009-10-06,"1,598.44",209.25,494.42,"1,054.72",618.12,"9,691.80",,"20,811.53","5,137.98","5,657.64"
2009-10-07,"1,598.00",208.94,491.37,"1,057.58",619.63,"9,799.60",,"21,241.59","5,108.90","5,640.75"
2009-10-08,"1,615.46",211.01,496.96,"1,065.48",624.81,"9,832.47",,"21,492.90","5,154.64","5,716.54"
2009-10-09,"1,646.79",215.57,506.29,"1,071.49",628.66,"10,016.39","3,055.70","21,499.44","5,161.87","5,711.88"
2009-10-12,"1,639.81",214.23,510.21,"1,076.19",631.07,,"3,037.59","21,299.35","5,210.17","5,783.23"
2009-10-13,"1,628.93",213.10,508.37,"1,073.19",629.19,"10,076.56","3,081.38","21,467.36","5,154.15","5,714.31"
2009-10-14,"1,649.09",215.90,512.04,"1,092.02",640.38,"10,060.21","3,117.48","21,886.48","5,256.10","5,854.14"
2009-10-15,"1,658.99",217.47,510.46,"1,096.56",642.68,"10,238.65","3,127.21","21,999.08","5,222.95","5,830.77"
2009-10-16,"1,640.36",214.91,508.26,"1,087.68",637.18,"10,257.56","3,123.90","21,929.90","5,190.24","5,743.39"
2009-10-19,"1,649.07",216.19,508.95,"1,097.91",643.32,"10,236.51","3,188.65","22,200.46","5,281.54","5,852.56"
2009-10-20,"1,659.15",217.53,509.76,"1,091.06",638.71,"10,336.84","3,237.20","22,384.96","5,243.40","5,811.77"
2009-10-21,"1,653.86",216.64,508.62,"1,081.40",632.71,"10,333.39","3,222.55","22,318.11","5,257.85","5,833.49"
2009-10-22,"1,630.33",213.25,503.78,"1,092.91",639.55,"10,267.17","3,202.28","22,210.52","5,207.36","5,762.93"
2009-10-23,"1,640.17",214.73,503.91,"1,079.60",631.22,"10,282.99","3,261.63","22,589.73","5,242.57","5,740.25"
2009-10-26,"1,657.11",217.45,504.77,"1,066.95",623.69,"10,362.62","3,263.55",,"5,191.74","5,642.16"
2009-10-27,"1,649.53",216.47,502.30,"1,063.41",620.73,"10,212.46","3,170.94","22,169.59","5,200.97","5,635.02"
2009-10-28,"1,609.71",211.03,488.82,"1,042.63",606.95,"10,075.05","3,181.27","21,761.58","5,080.42","5,496.27"
2009-10-29,"1,585.85",207.68,482.34,"1,066.11",620.79,"9,891.10","3,106.73","21,264.99","5,137.72","5,587.45"
2009-10-30,"1,580.69",206.81,486.46,"1,036.19",603.26,"10,034.74","3,143.88","21,752.87","5,044.55","5,414.96"
2009-11-02,"1,559.09",204.25,479.25,"1,042.88",606.69,"9,802.95","3,228.70","21,620.19","5,104.50","5,430.82"
2009-11-03,"1,549.92",203.13,478.76,"1,045.41",609.41,,"3,268.12","21,240.06","5,037.21","5,353.35"
2009-11-04,"1,579.93",207.18,483.87,"1,046.50",609.16,"9,844.31","3,283.11","21,614.77","5,107.89","5,444.23"
2009-11-05,"1,552.24",203.52,479.46,"1,066.63",621.74,"9,717.44","3,310.93","21,479.08","5,125.64","5,480.92"
2009-11-06,"1,572.46",206.53,482.70,"1,069.30",622.92,"9,789.35","3,320.34","21,829.72","5,142.72","5,488.25"
2009-11-09,"1,576.79",207.29,484.45,"1,093.08",636.79,"9,808.99","3,332.53","22,207.55","5,235.18","5,619.72"
